title,price,brand,availability,product_url,price_off
ASUS Xonar U3 Headphone Amplifier USB 2x 3.5mm RCA Jack,$49.95,ASUS,Out Of Stock,https://www.mwave.com.au/product/asus-xonar-u3-headphone-amplifier-usb-2x-35mm-rca-jack-aa73001,
Creative Sound Blaster Z SE Sound Card and DAC,$149.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blaster-z-se-sound-card-and-dac-ac46860,
StarTech USB Audio Adapter External Sound Card,$32.95,StarTech,In Stock,https://www.mwave.com.au/product/startech-usb-audio-adapter-external-sound-card-ab66951,
StarTech USB to Stereo Audio Adapter Converter,$33.95,StarTech,In Stock,https://www.mwave.com.au/product/startech-usb-to-stereo-audio-adapter-converter-ab66952,
StarTech 7.1 USB Audio Adapter External Sound Card,$68.95,StarTech,In Stock,https://www.mwave.com.au/product/startech-71-usb-audio-adapter-external-sound-card-ab66953,
StarTech USB Sound Card Audio Adapter w/ SPDIF,$59.95,StarTech,In Stock,https://www.mwave.com.au/product/startech-usb-sound-card-audio-adapter-w-spdif-ab66954,
Ugreen USB Sound Card Converter with 2RCA,$19.95,Ugreen,In Stock,https://www.mwave.com.au/product/ugreen-usb-sound-card-converter-with-2rca-ac67219,
EarMen Tradutto Ultra Hi-Res Fully Balanced DAC,"$1,499.00",EarMen,In Stock,https://www.mwave.com.au/product/earmen-tradutto-ultra-hires-fully-balanced-dac-ac53237,
EarMen Colibri Battery-Powered Premium Balanced DAC,$549.00,EarMen,In Stock,https://www.mwave.com.au/product/earmen-colibri-batterypowered-premium-balanced-dac-ac53238,
RODE RODECaster Pro II Podcast Production Console,$899.00,RODE,In Stock,https://www.mwave.com.au/product/rode-rodecaster-pro-ii-podcast-production-console-ac54656,
Creative SoundBlaster Audigy Fx2 5.1 Ch PCI-E Sound Card,$89.95,Creative,In Stock,https://www.mwave.com.au/product/creative-soundblaster-audigy-fx2-51-ch-pcie-sound-card-ac56221,
Creative Sound Blaster X4 Hi-Res 7.1 USB DAC and Amp for PC & Mac,$219.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blaster-x4-hires-71-usb-dac-and-amp-for-pc-mac-ac56247,
Creative Sound Blaster Audigy FX Sound Card,$59,Creative,In Stock,https://www.scorptec.com.au/product/soundcards/internal/61541-70sb157000001,
Creative Sound BlasterX AE-5 Plus Hi-Res PCIe Gaming Sound Card,$229,Creative,In Stock,https://www.scorptec.com.au/product/soundcards/internal/83702-70sb174000003,
ASUS Xonar SE 5.1 PCIe Gaming Sound Card,$59,ASUS,In Stock,https://www.scorptec.com.au/product/soundcards/internal/76542-xonar-se,
Creative Sound Blaster Z SE Sound Card,$149,Creative,In Stock,https://www.scorptec.com.au/product/soundcards/internal/91630-70sb150000004,
"Creative Sound Blaster Audigy RX Sound Card


Refurbished Available at $90",$99,Creative,In Stock,https://www.scorptec.com.au/product/soundcards/internal/61540-70sb155000001,
ASUS Xonar AE 7.1 PCIe Gaming Sound Card,$89,ASUS,In Stock,https://www.scorptec.com.au/product/soundcards/internal/69927-xonar-ae,
Creative Sound BlasterX AE-7 Hi-Res PCI-e DAC/AMP Sound Card,$329,Creative,In Stock,https://www.scorptec.com.au/product/soundcards/internal/79908-70sb180000000,
